date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2024-10-07,-1.23,-1.24,0.01,35.39,35.6,-0.21
2024-10-08,0.58,0.57,0.01,36.17,36.36,-0.2
2024-10-09,0.93,0.88,0.05,37.43,37.56,-0.13
2024-10-10,-0.31,-0.32,0.02,37.01,37.12,-0.11
2024-10-11,1.93,1.95,-0.02,39.65,39.79,-0.14
2024-10-14,0.62,0.58,0.04,40.52,40.61,-0.09
2024-10-15,0.21,0.26,-0.04,40.82,40.97,-0.15
2024-10-16,1.24,1.23,0.0,42.56,42.71,-0.15
2024-10-17,0.27,0.32,-0.05,42.95,43.17,-0.22
2024-10-18,0.02,0.02,0.0,42.98,43.2,-0.22
2024-10-21,-0.8,-0.88,0.08,41.84,41.95,-0.11
2024-10-22,-0.19,-0.12,-0.07,41.57,41.78,-0.21
2024-10-23,-0.08,-0.12,0.04,41.45,41.61,-0.16
2024-10-24,0.08,0.08,0.01,41.57,41.71,-0.14
2024-10-25,-1.1,-1.05,-0.06,40.01,40.23,-0.22
2024-10-28,1.24,1.15,0.1,41.75,41.84,-0.09
2024-10-29,-0.61,-0.61,0.0,40.88,40.98,-0.1
2024-10-30,0.45,0.42,0.03,41.51,41.57,-0.06
2024-10-31,-1.38,-1.2,-0.18,39.56,39.87,-0.31
2024-11-01,0.34,0.11,0.23,40.04,40.03,0.01
2024-11-04,-0.77,-0.68,-0.09,38.96,39.07,-0.11
2024-11-05,0.93,0.99,-0.06,40.25,40.45,-0.2
2024-11-06,6.08,6.16,-0.08,48.78,49.1,-0.32
2024-11-07,-1.61,-1.62,0.0,46.38,46.69,-0.31
2024-11-08,0.9,0.8,0.1,47.7,47.87,-0.17
2024-11-11,1.42,1.41,0.01,49.8,49.96,-0.16
2024-11-12,-0.3,-0.31,0.0,49.35,49.5,-0.15
2024-11-13,0.06,0.06,0.0,49.44,49.59,-0.15
2024-11-14,-0.26,-0.26,0.0,49.05,49.21,-0.16
2024-11-15,0.46,0.53,-0.07,49.74,50.01,-0.27
2024-11-18,0.3,0.23,0.07,50.19,50.34,-0.16
2024-11-19,-0.66,-0.63,-0.03,49.2,49.39,-0.19
2024-11-20,-0.3,-0.27,-0.03,48.75,48.98,-0.24
2024-11-21,1.27,1.27,0.0,50.64,50.88,-0.24
2024-11-22,1.12,1.11,0.01,52.32,52.55,-0.23
2024-11-25,0.65,0.61,0.04,53.31,53.49,-0.18
2024-11-26,0.2,0.21,-0.01,53.61,53.81,-0.2
2024-11-27,0.2,0.26,-0.07,53.91,54.21,-0.3
2024-11-28,0.0,0.0,0.0,53.91,54.21,-0.3
2024-11-29,0.16,0.02,0.13,54.15,54.25,-0.1
2024-12-02,-0.99,-0.88,-0.12,52.62,52.9,-0.28
2024-12-03,-0.75,-0.74,-0.01,51.48,51.76,-0.28
2024-12-04,-0.38,-0.39,0.01,50.91,51.17,-0.26
2024-12-05,0.3,0.23,0.07,51.36,51.52,-0.16
2024-12-06,-0.02,0.06,-0.08,51.33,51.61,-0.28
2024-12-09,-1.37,-1.4,0.03,49.26,49.49,-0.24
2024-12-10,-0.02,-0.1,0.08,49.23,49.34,-0.11
2024-12-11,0.2,0.26,-0.06,49.53,49.73,-0.2
2024-12-12,-0.44,-0.4,-0.04,48.87,49.12,-0.26
2024-12-13,-0.08,-0.27,0.19,48.75,48.73,0.02
2024-12-16,-0.18,-0.03,-0.15,48.48,48.69,-0.21
2024-12-17,-0.71,-0.69,-0.02,47.43,47.66,-0.23
2024-12-18,-2.99,-3.02,0.03,43.01,43.19,-0.18
2024-12-19,0.36,0.4,-0.05,43.52,43.77,-0.25
2024-12-20,1.49,1.39,0.1,45.65,45.77,-0.12
2024-12-23,0.24,0.29,-0.05,46.0,46.19,-0.19
2024-12-24,1.18,1.2,-0.02,47.72,47.95,-0.23
2024-12-25,0.0,0.0,0.0,47.72,47.95,-0.23
2024-12-26,0.24,0.21,0.03,48.08,48.26,-0.18
2024-12-27,-0.73,-0.78,0.05,47.0,47.1,-0.11
2024-12-30,-0.96,-0.93,-0.04,45.58,45.74,-0.16
2024-12-31,0.1,0.09,0.02,45.73,45.87,-0.14
2025-01-01,0.0,0.0,0.0,45.73,45.87,-0.14
2025-01-02,-0.25,-0.2,-0.05,45.37,45.57,-0.2
2025-01-03,0.79,0.8,-0.01,46.52,46.73,-0.22
2025-01-06,-0.31,-0.37,0.06,46.06,46.19,-0.13
2025-01-07,-0.23,-0.15,-0.07,45.73,45.97,-0.24
